#,Date,Author Name,Tweet ID,Text,Likes,Retweet Count,Views Count,Bookmark Count,Authors Followers Count,Mention Count,Tweet URL,Source,Medias,User Mentions,URLs,Hashtags,Unnamed: 17,Prediction,predicted_category,prediction_probabilities,top_1_category,top_1_probability,top_2_category,top_2_probability,top_3_category,top_3_probability
114,07.02.2025,GT Medya,1887791585170952289,🔗Kaynak: https://t.co/pMViALGCho,0,0,249,0,3615,0,https://twitter.com/gtmedyahaber/status/1887791585170952289,Twitter Web App,,,https://www.sozcu.com.tr/3-bin-eski-vekile-buyuk-kiyak-p136826,,,Afet,Afet,"{'Afet': np.float32(0.7618471), 'Sağlık': np.float32(0.18315792), 'Kültür & Sanat': np.float32(0.017238818), 'Spor': np.float32(0.011603798), 'Bilim': np.float32(0.005153271), 'Teknoloji': np.float32(0.004653246), 'Siyaset': np.float32(0.004498914), 'Ekonomi': np.float32(0.0034539022), 'Gündem': np.float32(0.0032123004), 'Eğitim': np.float32(0.0029267105), 'Savaş': np.float32(0.0022540384)}",Afet,0.7618471,Sağlık,0.18315792,Kültür & Sanat,0.017238818
115,07.02.2025,GT Medya,1887786767262060649,"TCMB, 2025 yıl sonu enflasyon tahminini yüzde 21'den yüzde 24'e yükseltti. https://t.co/bsvbQb2D9T",1,0,317,0,3615,0,https://twitter.com/gtmedyahaber/status/1887786767262060649,Twitter Web App,https://pbs.twimg.com/media/GjLDkeHWAAAa_Cv.png,,,,,Ekonomi,Ekonomi,"{'Ekonomi': np.float32(0.93856156), 'Teknoloji': np.float32(0.013629577), 'Sağlık': np.float32(0.010334521), 'Bilim': np.float32(0.0068758563), 'Afet': np.float32(0.006770622), 'Kültür & Sanat': np.float32(0.0052125454), 'Eğitim': np.float32(0.004880283), 'Siyaset': np.float32(0.0046458906), 'Spor': np.float32(0.00377573), 'Savaş': np.float32(0.002709274), 'Gündem': np.float32(0.002604183)}",Ekonomi,0.93856156,Teknoloji,0.013629577,Sağlık,0.010334521
116,07.02.2025,GT Medya,1887786997332213820,🔗Kaynak: https://t.co/NchK6rQebu,1,0,247,0,3615,0,https://twitter.com/gtmedyahaber/status/1887786997332213820,Twitter Web App,,,"https://www.ntv.com.tr/ntvpara/merkez-bankasi-2025-yili-enflasyon-tahminini-yukseltti,MYFYqx21rE2WV-G-p5RGAg",,,Afet,Afet,"{'Afet': np.float32(0.7906779), 'Sağlık': np.float32(0.15242285), 'Kültür & Sanat': np.float32(0.015415916), 'Spor': np.float32(0.010189402), 'Teknoloji': np.float32(0.00822182), 'Bilim': np.float32(0.0059915604), 'Siyaset': np.float32(0.0050051264), 'Ekonomi': np.float32(0.004469083), 'Eğitim': np.float32(0.002842736), 'Savaş': np.float32(0.0027991466), 'Gündem': np.float32(0.0019644548)}",Afet,0.7906779,Sağlık,0.15242285,Kültür & Sanat,0.015415916
117,07.02.2025,GT Medya,1887785741712769250,"Sıla bebeğin ölümüne ilişkin davada anneye ve iki çocuğa hapis cezası verildi.

📌 Tekirdağ’da 2 yaşındaki Sıla Yeniçeri’nin ölümüyle ilgili davada anne Bakiye Yeniçeri 27 yıl 9 ay, suça sürüklenen çocuklardan K.A. 14 yıl, G.K. 7 yıl hapis cezasına çarptırıldı. https://t.co/3Ysr4FQ2le",1,0,351,0,3615,0,https://twitter.com/gtmedyahaber/status/1887785741712769250,Twitter Web App,https://pbs.twimg.com/media/GjLCMRAWQAAOgg6.jpg,,,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.8896769), 'Afet': np.float32(0.07958339), 'Spor': np.float32(0.00636777), 'Bilim': np.float32(0.0055998527), 'Kültür & Sanat': np.float32(0.004385165), 'Teknoloji': np.float32(0.0030422464), 'Eğitim': np.float32(0.0030269802), 'Ekonomi': np.float32(0.0022730017), 'Gündem': np.float32(0.002163536), 'Savaş': np.float32(0.0019720779), 'Siyaset': np.float32(0.0019090315)}",Sağlık,0.8896769,Afet,0.07958339,Spor,0.00636777
118,07.02.2025,GT Medya,1887785965692846294,🔗Kaynak: https://t.co/K2Vcqs1urC,0,0,250,0,3615,0,https://twitter.com/gtmedyahaber/status/1887785965692846294,Twitter Web App,,,https://www.dha.com.tr/gundem/sila-bebegin-olumune-iliskin-davada-karar-cikti-anne-ile-2-cocuga-hapis-cezasi-2579061,,,Afet,Afet,"{'Afet': np.float32(0.9266269), 'Sağlık': np.float32(0.048908673), 'Kültür & Sanat': np.float32(0.0062489924), 'Teknoloji': np.float32(0.0032694375), 'Spor': np.float32(0.0030650597), 'Bilim': np.float32(0.0025784876), 'Ekonomi': np.float32(0.00233757), 'Siyaset': np.float32(0.0019500495), 'Savaş': np.float32(0.0018648193), 'Eğitim': np.float32(0.001859558), 'Gündem': np.float32(0.0012905522)}",Afet,0.9266269,Sağlık,0.048908673,Kültür & Sanat,0.0062489924
119,07.02.2025,GT Medya,1887779298158760154,"Narin Güran davasında Bakanlık, Nevzat Bahtiyar’ın cezasına itiraz etti.

📌 Aile ve Sosyal Hizmetler Bakanlığı, 8 yaşındaki Narin Güran’ın öldürülmesi davasında Nevzat Bahtiyar’a verilen 4 yıl 6 ay hapis cezasına itiraz etti. https://t.co/oiPkkAkirh",1,0,522,1,3615,0,https://twitter.com/gtmedyahaber/status/1887779298158760154,Twitter Web App,https://pbs.twimg.com/media/GjK8jKXW4AA43aS.jpg,,,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.79473895), 'Afet': np.float32(0.10799109), 'Spor': np.float32(0.03245251), 'Savaş': np.float32(0.01710908), 'Teknoloji': np.float32(0.010253826), 'Siyaset': np.float32(0.008771193), 'Bilim': np.float32(0.0072692074), 'Kültür & Sanat': np.float32(0.006428122), 'Gündem': np.float32(0.005936143), 'Ekonomi': np.float32(0.0048453384), 'Eğitim': np.float32(0.0042045433)}",Sağlık,0.79473895,Afet,0.10799109,Spor,0.03245251
120,07.02.2025,GT Medya,1887779377632378943,🔗Kaynak: https://t.co/5lf7bii8pj,0,0,269,0,3615,0,https://twitter.com/gtmedyahaber/status/1887779377632378943,Twitter Web App,,,https://www.birgun.net/haber/narin-guran-davasi-bakanlik-nevzat-bahtiyarin-aldigi-cezaya-itiraz-etti-597559,,,Afet,Afet,"{'Afet': np.float32(0.509436), 'Sağlık': np.float32(0.4303302), 'Kültür & Sanat': np.float32(0.024138013), 'Spor': np.float32(0.007960966), 'Bilim': np.float32(0.0069542485), 'Teknoloji': np.float32(0.0050234306), 'Ekonomi': np.float32(0.0045224656), 'Siyaset': np.float32(0.003466238), 'Eğitim': np.float32(0.0033115128), 'Gündem': np.float32(0.0025402964), 'Savaş': np.float32(0.002316527)}",Afet,0.509436,Sağlık,0.4303302,Kültür & Sanat,0.024138013
122,07.02.2025,GT Medya,1887778873888141350,"Sağlık Bakanlığı, hastanelerde sahipsiz hayvanlar için harekete geçti.

📌 Bakanlık, sahipsiz hayvan şikayetleri üzerine 81 ile yazı gönderdi.

📌 Yerel yönetimlerle iş birliği yapılarak sahipsiz hayvanların sağlık yerleşkelerinden çıkarılması için önlem alınacak. https://t.co/q7R2amoZKR",2,1,380,1,3615,0,https://twitter.com/gtmedyahaber/status/1887778873888141350,Twitter Web App,https://pbs.twimg.com/media/GjK81P8WIAAYewv.jpg,,,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.97640616), 'Afet': np.float32(0.0062850383), 'Bilim': np.float32(0.0040022586), 'Gündem': np.float32(0.0025720457), 'Spor': np.float32(0.0020134007), 'Kültür & Sanat': np.float32(0.0019137679), 'Eğitim': np.float32(0.0018633677), 'Teknoloji': np.float32(0.0015385243), 'Ekonomi': np.float32(0.0014067442), 'Siyaset': np.float32(0.0010159492), 'Savaş': np.float32(0.0009827694)}",Sağlık,0.97640616,Afet,0.0062850383,Bilim,0.0040022586
123,07.02.2025,GT Medya,1887779005291471070,🔗Kaynak: https://t.co/Oca1nwhmOB,0,0,256,0,3615,0,https://twitter.com/gtmedyahaber/status/1887779005291471070,Twitter Web App,,,"https://www.ntv.com.tr/turkiye/saglik-bakanligindan-sahipsiz-kopek-adimi,x5_KmonzlkuHx1R3buzW0Q",,,Afet,Afet,"{'Afet': np.float32(0.7835828), 'Sağlık': np.float32(0.17523158), 'Kültür & Sanat': np.float32(0.014133358), 'Spor': np.float32(0.006801483), 'Bilim': np.float32(0.0037241906), 'Teknoloji': np.float32(0.003652153), 'Ekonomi': np.float32(0.003466215), 'Eğitim': np.float32(0.0032901964), 'Siyaset': np.float32(0.0027111447), 'Savaş': np.float32(0.0019088816), 'Gündem': np.float32(0.0014981283)}",Afet,0.7835828,Sağlık,0.17523158,Kültür & Sanat,0.014133358
124,07.02.2025,GT Medya,1887763364039848158,"İstanbul’da kar yağışı trafik kazalarına yol açtı.

https://t.co/HJWonzmuAD",1,0,318,0,3615,0,https://twitter.com/gtmedyahaber/status/1887763364039848158,Twitter Web App,https://pbs.twimg.com/ext_tw_video_thumb/1887718356012105728/pu/img/Nfc7hxTScSyJhNrs.jpg,,,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.5828173), 'Afet': np.float32(0.2764985), 'Gündem': np.float32(0.04098114), 'Bilim': np.float32(0.029095935), 'Kültür & Sanat': np.float32(0.019914556), 'Teknoloji': np.float32(0.016379153), 'Ekonomi': np.float32(0.010152893), 'Spor': np.float32(0.007857464), 'Savaş': np.float32(0.0070059304), 'Eğitim': np.float32(0.0068847905), 'Siyaset': np.float32(0.0024122996)}",Sağlık,0.5828173,Afet,0.2764985,Gündem,0.04098114
125,07.02.2025,GT Medya,1887757982588449217,"Devlet Bahçeli'nin sosyal medya paylaşımı:

🗣️ 6 Şubat 2023 tarihinden bu yana depremden etkilenen illerimiz çok şükür yeniden ve jet hızıyla inşa edildi.

🗣️ Deprem bölgesini eskisinden daha güvenli hale getirmek haysiyet meselemizdir. https://t.co/E82lyvBI32",3,1,539,0,3615,0,https://twitter.com/gtmedyahaber/status/1887757982588449217,Twitter Web App,https://pbs.twimg.com/media/GjKpyRxXoAAvstE.jpg,,,,,Afet,Afet,"{'Afet': np.float32(0.91723573), 'Sağlık': np.float32(0.041629378), 'Gündem': np.float32(0.019800892), 'Savaş': np.float32(0.006622873), 'Teknoloji': np.float32(0.0031431357), 'Eğitim': np.float32(0.0029097293), 'Bilim': np.float32(0.0022140306), 'Ekonomi': np.float32(0.0019805508), 'Kültür & Sanat': np.float32(0.0015394705), 'Siyaset': np.float32(0.0014859785), 'Spor': np.float32(0.001438094)}",Afet,0.91723573,Sağlık,0.041629378,Gündem,0.019800892
126,07.02.2025,GT Medya,1887758474425065968,🔗Kaynak: https://t.co/U41S7hcCLR,0,0,412,0,3615,0,https://twitter.com/gtmedyahaber/status/1887758474425065968,Twitter Web App,,,https://x.com/dbdevletbahceli/status/1887741649100419309,,,Afet,Afet,"{'Afet': np.float32(0.8454611), 'Sağlık': np.float32(0.121898435), 'Kültür & Sanat': np.float32(0.009092792), 'Spor': np.float32(0.004686801), 'Teknoloji': np.float32(0.0033518048), 'Bilim': np.float32(0.0033035052), 'Siyaset': np.float32(0.002768354), 'Ekonomi': np.float32(0.0025565857), 'Savaş': np.float32(0.0024813437), 'Eğitim': np.float32(0.0023517178), 'Gündem': np.float32(0.0020476126)}",Afet,0.8454611,Sağlık,0.121898435,Kültür & Sanat,0.009092792
127,07.02.2025,GT Medya,1887598753768771653,"6 Şubat Depremi anma programında Ziraat Bankası Genel Müdürü Çakar ile Erdoğan arasında yaşanan diyalog:

🗣 Burada en büyük hayırsever benim, en çok parayı ben verdim. En çok ben verdim, Merkez Bankası 20 vermişti.

🗣 Ben verdim’ deme, devlet verdi. https://t.co/YVlvINW6yT",1,0,796,1,3615,0,https://twitter.com/gtmedyahaber/status/1887598753768771653,Twitter for iPhone,https://pbs.twimg.com/amplify_video_thumb/1887545095311826944/img/ZEgUzoa419JEFNgx.jpg,,,,,Afet,Afet,"{'Afet': np.float32(0.9633681), 'Sağlık': np.float32(0.01617735), 'Ekonomi': np.float32(0.0038075685), 'Siyaset': np.float32(0.0035832399), 'Gündem': np.float32(0.0031318828), 'Teknoloji': np.float32(0.0024245947), 'Eğitim': np.float32(0.0023468668), 'Savaş': np.float32(0.0018695147), 'Kültür & Sanat': np.float32(0.0014104082), 'Spor': np.float32(0.0010846732), 'Bilim': np.float32(0.0007957836)}",Afet,0.9633681,Sağlık,0.01617735,Ekonomi,0.0038075685
128,07.02.2025,GT Medya,1887587013743837259,"Bolu yangınında kızını ve torunlarını kaybeden eski AKP Milletvekili Mehmet Güner, yetkililere tepki gösterdi.

🗣  Böyle bir faciada bazı ihmaller sonucunda bizim evlatlarımız hayatını kaybetti. Tedbir almak bizim işimiz değildi. Otel yöneticilerinden, belediyesine, bakanlığına kadar… Tedbir alması gereken onlardı.",6,0,551,0,3615,0,https://twitter.com/gtmedyahaber/status/1887587013743837259,Twitter Web App,https://pbs.twimg.com/media/GjIOW2zXUAACdor.png,,,,,Afet,Afet,"{'Afet': np.float32(0.97405666), 'Gündem': np.float32(0.0056397845), 'Sağlık': np.float32(0.0036747155), 'Teknoloji': np.float32(0.0031868487), 'Ekonomi': np.float32(0.002704678), 'Savaş': np.float32(0.0024734458), 'Eğitim': np.float32(0.0022313106), 'Siyaset': np.float32(0.0021368654), 'Bilim': np.float32(0.0013569329), 'Kültür & Sanat': np.float32(0.0013437232), 'Spor': np.float32(0.0011950735)}",Afet,0.97405666,Gündem,0.0056397845,Sağlık,0.0036747155
129,07.02.2025,GT Medya,1887587081175642275,Kaynak: https://t.co/hkUpUKo8UV,1,0,344,0,3615,0,https://twitter.com/gtmedyahaber/status/1887587081175642275,Twitter Web App,,,https://www.cumhuriyet.com.tr/siyaset/kartalkaya-faciasinda-kizi-ve-torunlarini-kaybeden-eski-akpli-2296803,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.6356296), 'Afet': np.float32(0.26101112), 'Gündem': np.float32(0.04467225), 'Bilim': np.float32(0.013076484), 'Teknoloji': np.float32(0.0108382525), 'Siyaset': np.float32(0.0094982), 'Kültür & Sanat': np.float32(0.008458794), 'Ekonomi': np.float32(0.005755206), 'Spor': np.float32(0.003981672), 'Savaş': np.float32(0.0036086137), 'Eğitim': np.float32(0.0034697873)}",Sağlık,0.6356296,Afet,0.26101112,Gündem,0.04467225
130,06.02.2025,GT Medya,1887320209020887545,"06.02.2023- 05.00

TARİHTE BUGÜN | #AsrınUtancı | Flood

Kahramanmaraş ili Pazarcık ilçesinde, saat 04.17’de 7,4 büyüklüğünde bir deprem meydana geldi. https://t.co/h2K83y8QT8",57,22,4758,1,3615,0,https://twitter.com/gtmedyahaber/status/1887320209020887545,Twitter for iPhone,https://pbs.twimg.com/media/GjEbub6W0AAVZoH.jpg,,,,AsrınUtancı,Afet,Afet,"{'Afet': np.float32(0.9903865), 'Sağlık': np.float32(0.0021071848), 'Gündem': np.float32(0.0016747297), 'Eğitim': np.float32(0.0009465048), 'Teknoloji': np.float32(0.0008821251), 'Savaş': np.float32(0.00086221186), 'Kültür & Sanat': np.float32(0.00080013555), 'Ekonomi': np.float32(0.0007541712), 'Spor': np.float32(0.00054471253), 'Bilim': np.float32(0.0005209534), 'Siyaset': np.float32(0.0005209042)}",Afet,0.9903865,Sağlık,0.0021071848,Gündem,0.0016747297
131,07.02.2025,GT Medya,1887536426553586133,"06.02.2023- 18.00                          

TARİHTE BUGÜN | #AsrınUtancı | Flood

Türkiye'deki bütün camilerde eş zamanlı olarak sela okundu. https://t.co/0mqfDXoR6T",12,1,684,0,3615,0,https://twitter.com/gtmedyahaber/status/1887536426553586133,Twitter Web App,https://pbs.twimg.com/media/GjHgV41WMAQqbca.jpg,,,,AsrınUtancı,Sağlık,Sağlık,"{'Sağlık': np.float32(0.71074706), 'Afet': np.float32(0.19530573), 'Gündem': np.float32(0.05014686), 'Spor': np.float32(0.0075374804), 'Savaş': np.float32(0.006328062), 'Eğitim': np.float32(0.0063232784), 'Teknoloji': np.float32(0.005623759), 'Siyaset': np.float32(0.0051606856), 'Bilim': np.float32(0.0048503345), 'Kültür & Sanat': np.float32(0.0045643765), 'Ekonomi': np.float32(0.0034123748)}",Sağlık,0.71074706,Afet,0.19530573,Gündem,0.05014686
132,07.02.2025,GT Medya,1887570482393985479,"06.02.2023- 21.00                            

TARİHTE BUGÜN | #AsrınUtancı | Flood

Türkiye'de meydana gelen depremler sebebiyle 7 gün süreyle milli yas ilan edildi. https://t.co/AmOO5lbIjp",1,0,298,0,3615,0,https://twitter.com/gtmedyahaber/status/1887570482393985479,Twitter Web App,https://pbs.twimg.com/media/GjH_S97WMAA69gn.jpg,,,,AsrınUtancı,Afet,Afet,"{'Afet': np.float32(0.93913263), 'Sağlık': np.float32(0.034134198), 'Gündem': np.float32(0.013026428), 'Eğitim': np.float32(0.0021848327), 'Kültür & Sanat': np.float32(0.0020520592), 'Teknoloji': np.float32(0.001823483), 'Savaş': np.float32(0.0016676077), 'Ekonomi': np.float32(0.0016098919), 'Spor': np.float32(0.0015441775), 'Siyaset': np.float32(0.0014834421), 'Bilim': np.float32(0.0013409524)}",Afet,0.93913263,Sağlık,0.034134198,Gündem,0.013026428
133,07.02.2025,GT Medya,1887567342655217796,"MHP, Devlet Bahçeli’nin sağlık durumu hakkında resmî açıklama yaptı.

🗣 Yapılan tetkik ve tıbbi değerlendirmeler sonucunda, 10 yıl önce değiştirilmiş kalp kapağındaki dejenerasyon bulguları üzerine, 6 Şubat 2025 tarihinde mevcut kapak girişimsel olarak değiştirilmiş olup, işlem komplikasyonsuz olarak çok başarılı şekilde tamamlanmıştır. Tıbbi durumu son derece iyi ve stabil olup, odasında dinlenmektedir.",2,0,767,0,3615,0,https://twitter.com/gtmedyahaber/status/1887567342655217796,Twitter Web App,https://pbs.twimg.com/media/GjH8fFRXYAA54L7.png,,,,,Gündem,Gündem,"{'Gündem': np.float32(0.6114693), 'Sağlık': np.float32(0.32446527), 'Savaş': np.float32(0.013804908), 'Eğitim': np.float32(0.010971581), 'Bilim': np.float32(0.01033644), 'Teknoloji': np.float32(0.0071286247), 'Siyaset': np.float32(0.0070502986), 'Spor': np.float32(0.005693213), 'Ekonomi': np.float32(0.005114611), 'Kültür & Sanat': np.float32(0.002204346), 'Afet': np.float32(0.0017613665)}",Gündem,0.6114693,Sağlık,0.32446527,Savaş,0.013804908
134,07.02.2025,GT Medya,1887567643013427414,Kaynak: https://t.co/WMvLaIZdGM,0,0,310,0,3615,0,https://twitter.com/gtmedyahaber/status/1887567643013427414,Twitter Web App,,,https://www.dha.com.tr/politika/bahcelinin-saglik-durumu-hakkinda-aciklama-2578940,,,Afet,Afet,"{'Afet': np.float32(0.5842152), 'Sağlık': np.float32(0.30719778), 'Kültür & Sanat': np.float32(0.0320879), 'Teknoloji': np.float32(0.01712891), 'Gündem': np.float32(0.015764099), 'Bilim': np.float32(0.014003258), 'Ekonomi': np.float32(0.008707014), 'Siyaset': np.float32(0.0065749446), 'Spor': np.float32(0.0061626206), 'Eğitim': np.float32(0.005112423), 'Savaş': np.float32(0.00304582)}",Afet,0.5842152,Sağlık,0.30719778,Kültür & Sanat,0.0320879
135,07.02.2025,GT Medya,1887565628648657105,"KFC ve Pizza Hut iflas etti.

📌 Türkiye’de bulunan KFC ve Pizza Hut restoranlarının sahibi İş Gıda’nın konkordato ilan etmesi üzerine 6.000 vatandaş, maaş ve tazminatlarını alamadan işsiz kaldı. https://t.co/UFGDzQy26Z",6,0,1679,0,3615,0,https://twitter.com/gtmedyahaber/status/1887565628648657105,Twitter Web App,https://pbs.twimg.com/media/GjH65qgWUAAtD8v.png,,,,,Afet,Afet,"{'Afet': np.float32(0.6530406), 'Sağlık': np.float32(0.28980905), 'Kültür & Sanat': np.float32(0.01508604), 'Teknoloji': np.float32(0.008621956), 'Ekonomi': np.float32(0.0075236615), 'Eğitim': np.float32(0.006389205), 'Spor': np.float32(0.006272532), 'Bilim': np.float32(0.0054012486), 'Savaş': np.float32(0.002754617), 'Siyaset': np.float32(0.002648425), 'Gündem': np.float32(0.0024527868)}",Afet,0.6530406,Sağlık,0.28980905,Kültür & Sanat,0.01508604
136,07.02.2025,GT Medya,1887565683115893140,Kaynak: https://t.co/K4gmF0cNUQ,0,0,322,0,3615,0,https://twitter.com/gtmedyahaber/status/1887565683115893140,Twitter Web App,,,https://www.tele1.com.tr/kfc-ve-pizza-hut-iflas-bayragini-cekti-turkiyede-7-bin-isci-alacaklarini-alamadan-issiz-kaldi#google_vignette,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.6264371), 'Afet': np.float32(0.30618945), 'Kültür & Sanat': np.float32(0.016174259), 'Teknoloji': np.float32(0.010179798), 'Bilim': np.float32(0.010146162), 'Gündem': np.float32(0.008363765), 'Spor': np.float32(0.008112982), 'Ekonomi': np.float32(0.004969757), 'Savaş': np.float32(0.0032173572), 'Siyaset': np.float32(0.003158281), 'Eğitim': np.float32(0.003051117)}",Sağlık,0.6264371,Afet,0.30618945,Kültür & Sanat,0.016174259
137,07.02.2025,GT Medya,1887559916560208233,"Kar yağışlarından dolayı yurt genelinde pek çok il ve ilçede okullar tatil edildi.

📌Aralarında Aksaray, Erzincan, Tunceli, Konya, Elazığ, Yozgat, Bayburt, Sakarya, Trabzon, Kastamonu, Samsun ve Sinop’un bulunduğu 11 ilde örgün ve taşımalı eğitime ara verildi. https://t.co/Mhj1f1AG3Z",1,0,355,0,3615,0,https://twitter.com/gtmedyahaber/status/1887559916560208233,Twitter Web App,https://pbs.twimg.com/media/GjH1tmOXAAEiA_O.png,,,,,Eğitim,Eğitim,"{'Eğitim': np.float32(0.74682885), 'Afet': np.float32(0.10392541), 'Bilim': np.float32(0.024731085), 'Teknoloji': np.float32(0.0206375), 'Ekonomi': np.float32(0.020157125), 'Gündem': np.float32(0.01765385), 'Sağlık': np.float32(0.017011084), 'Kültür & Sanat': np.float32(0.015229133), 'Spor': np.float32(0.013645827), 'Savaş': np.float32(0.011009183), 'Siyaset': np.float32(0.009171065)}",Eğitim,0.74682885,Afet,0.10392541,Bilim,0.024731085
138,07.02.2025,GT Medya,1887559974441930985,Kaynak: https://t.co/X7UH7JAsgD,0,0,270,0,3615,0,https://twitter.com/gtmedyahaber/status/1887559974441930985,Twitter Web App,,,https://www.sozcu.com.tr/kar-egitimi-de-etkiledi-iste-okullarin-tatil-edildigi-iller-p136765,,,Afet,Afet,"{'Afet': np.float32(0.69103694), 'Sağlık': np.float32(0.22554755), 'Teknoloji': np.float32(0.019100964), 'Kültür & Sanat': np.float32(0.014932053), 'Gündem': np.float32(0.011866804), 'Bilim': np.float32(0.010643646), 'Spor': np.float32(0.008054149), 'Siyaset': np.float32(0.005708111), 'Ekonomi': np.float32(0.0054537007), 'Eğitim': np.float32(0.0038976434), 'Savaş': np.float32(0.003758362)}",Afet,0.69103694,Sağlık,0.22554755,Teknoloji,0.019100964
139,07.02.2025,GT Medya,1887559504348188960,"Ataşehir Belediye Başkanı Onursal Adıgüzel, “Afet Köyü” projesini tanıttı.

🗣 Bu alanda ilk defa bir belediyenin envanterine giren yeni nesil çadırlar satın aldık ve Arama Kurtarma Afet Köyü projemizi hayata geçirerek, yemekhane çadırı, barınma çadırı, sağlık çadırı ve yönetim çadırı gibi alanları hazır hale getirdik. Proje kapsamında günlük 3.000 kişiye sıcak yemek sunacak aşevinin yanı sıra dinlenme ve uyku alanı, ilk yardım ve acil müdahale alanları da yer alıyor.",0,0,344,0,3615,0,https://twitter.com/gtmedyahaber/status/1887559504348188960,Twitter Web App,https://pbs.twimg.com/media/GjH1UbnXEAA2Bou.jpg,,,,,Afet,Afet,"{'Afet': np.float32(0.48779553), 'Sağlık': np.float32(0.37213206), 'Savaş': np.float32(0.05433266), 'Eğitim': np.float32(0.021202097), 'Gündem': np.float32(0.020305606), 'Teknoloji': np.float32(0.011672672), 'Spor': np.float32(0.009288294), 'Bilim': np.float32(0.0074559045), 'Ekonomi': np.float32(0.0064212955), 'Kültür & Sanat': np.float32(0.0057081496), 'Siyaset': np.float32(0.0036857994)}",Afet,0.48779553,Sağlık,0.37213206,Savaş,0.05433266
